Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,hdf_risk_flag,pwf_risk_flag,osf_risk_flag,twf_risk_flag,rpm_outlier_flag,torque_outlier_flag,thermal_torque_stress,rotational_load_on_worn_tool,power_absorbed_by_wear,thermal_stress_on_worn_tool,speed_heat_imbalance,is_low_quality,is_high_quality,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag,torque_squared,wear_squared,power_squared,temp_diff_squared,sqrt_power,sqrt_wear,log_power,log_strain,distance_to_twf,distance_to_hdf_temp,distance_to_hdf_rpm,distance_to_pwf_lower,distance_to_pwf_upper,distance_to_osf,risk_score
0,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,41962.8,10.5,0.0292,0.3344,1224.0,135.3202,0,0,0,0,1,0,6326.04,2517768.0,2517768.0,630.0,21598.5,1,0,2.8905,-1.9648,-1.7663,-0.7533,0.4988,0,0,0,0,0,416.16,3600,1760876583.84,110.25,204.8482,7.746,10.6446,7.1107,140,1.9,677,1962.8,38037.2,9776.0,0
2,299.6,310.1,1531,36.8,62,0,0,0,0,0,0,56340.8,10.5,0.0405,0.5841,2281.6,181.6859,0,0,0,0,0,0,11411.68,3493129.6,3493129.6,651.0,16075.5,0,1,-0.0434,-0.3197,-0.3558,-0.7219,0.4988,0,0,0,0,0,1354.24,3844,3174285744.64,110.25,237.3622,7.874,10.9392,7.7331,138,1.9,151,16340.8,23659.2,10718.4,0
1,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,83034.9,10.6,0.0493,0.8985,4093.7,267.7681,0,1,0,0,0,0,18947.11,5563338.3,5563338.3,710.2,14405.4,0,0,-1.0027,2.1179,2.2631,-0.6433,0.5987,0,1,1,0,1,3733.21,4489,6894794618.01,112.36,288.1578,8.1854,11.327,8.3174,133,2.0,-21,43034.9,-3034.9,7906.3,1
1,299.6,310.2,1620,30.0,70,0,0,0,0,0,0,48600.0,10.6,0.0432,0.4225,2100.0,156.6731,0,0,0,0,0,0,9306.0,3402000.0,3402000.0,742.0,17172.0,0,0,0.453,-1.0018,-1.1152,-0.5962,0.5987,0,0,0,0,0,900.0,4900,2361960000.0,112.36,220.4541,8.3666,10.7914,7.6502,130,2.0,240,8600.0,31400.0,9900.0,0
1,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,48721.6,10.5,0.0443,0.4,2160.8,157.1158,0,0,0,0,0,0,9178.96,3556676.8,3556676.8,766.5,17283.0,0,0,0.5981,-1.0419,-1.1033,-0.5491,0.4988,0,0,0,0,0,876.16,5329,2373794306.56,110.25,220.7297,8.544,10.7939,7.6787,127,1.9,266,8721.6,31278.4,9839.2,0
1,299.6,310.1,1455,46.1,76,0,0,0,0,0,0,67075.5,10.5,0.0522,0.5987,3503.6,216.3028,0,0,0,0,0,0,14295.61,5097738.0,5097738.0,798.0,15277.5,0,0,-0.4673,0.6132,0.6974,-0.5019,0.4988,0,0,0,0,0,2125.21,5776,4499122700.25,110.25,258.9894,8.7178,11.1136,8.1618,124,1.9,75,27075.5,12924.5,8496.4,0
0,299.6,310.2,1512,44.0,79,0,0,0,0,0,0,66528.0,10.6,0.0522,0.55,3476.0,214.4681,0,0,0,0,0,0,13648.8,5255712.0,5255712.0,837.4,16027.2,1,0,-0.1494,0.4026,0.6437,-0.4548,0.5987,0,0,0,0,0,1936.0,6241,4425974784.0,112.36,257.9302,8.8882,11.1054,8.1539,121,2.0,132,26528.0,13472.0,7524.0,0
0,299.6,310.2,1473,42.7,81,0,0,0,0,0,0,62897.1,10.6,0.055,0.5207,3458.7,202.7631,0,0,0,0,0,0,13245.54,5094665.1,5094665.1,858.6,15613.8,1,0,-0.3669,0.2722,0.2874,-0.4234,0.5987,0,0,0,0,0,1823.29,6561,3956045188.41,112.36,250.7929,9.0,11.0493,8.1489,119,2.0,93,22897.1,17102.9,7541.3,0
0,299.6,310.1,1553,38.0,83,0,0,0,0,0,0,59014.0,10.5,0.0534,0.4524,3154.0,190.3064,0,0,0,0,0,0,11783.8,4898162.0,4898162.0,871.5,16306.5,1,0,0.0793,-0.1993,-0.0935,-0.392,0.4988,0,0,0,0,0,1444.0,6889,3482652196.0,110.25,242.928,9.1104,10.9855,8.0567,117,1.9,173,19014.0,20986.0,7846.0,0
0,299.5,310.0,1379,50.4,85,0,0,0,0,0,0,69501.6,10.5,0.0616,0.586,4284.0,224.1987,0,0,0,0,0,0,15624.0,5907636.0,5907636.0,892.5,14479.5,1,0,-0.8912,1.0446,0.9354,-0.3606,0.4988,0,0,1,0,0,2540.16,7225,4830472402.56,110.25,263.6316,9.2195,11.1491,8.3629,115,1.9,-1,29501.6,10498.4,6716.0,0
1,299.4,309.9,1567,40.6,87,0,0,0,0,0,0,63620.2,10.5,0.0555,0.4614,3532.2,205.2927,0,0,0,0,0,0,12581.94,5534957.4,5534957.4,913.5,16453.5,0,0,0.1574,0.0615,0.3584,-0.3291,0.4988,0,0,0,0,0,1648.36,7569,4047529848.04,110.25,252.2305,9.3274,11.0607,8.17,113,1.9,187,23620.2,16379.8,8467.8,0
0,299.5,310.0,1481,43.1,90,0,0,0,0,0,0,63831.1,10.5,0.0607,0.4736,3879.0,205.9068,0,0,0,0,0,0,13361.0,5744799.0,5744799.0,945.0,15550.5,1,0,-0.3223,0.3123,0.3791,-0.282,0.4988,0,0,0,0,0,1857.61,8100,4074409327.21,110.25,252.6482,9.4868,11.064,8.2636,110,1.9,101,23831.1,16168.9,7121.0,0
0,299.5,310.0,1349,52.7,92,0,0,0,0,0,0,71092.3,10.5,0.0681,0.5667,4848.4,229.33,0,0,0,0,0,0,16337.0,6540491.6,6540491.6,966.0,14164.5,1,0,-1.0585,1.2753,1.0914,-0.2506,0.4988,0,0,1,0,0,2777.29,8464,5054115119.29,110.25,266.6314,9.5917,11.1717,8.4866,108,1.9,-31,31092.3,8907.7,6151.6,0
0,299.5,310.0,1388,52.4,94,0,0,0,0,0,0,72731.2,10.5,0.0677,0.5516,4925.6,234.6168,0,0,0,0,0,0,16244.0,6836732.8,6836732.8,987.0,14574.0,1,0,-0.841,1.2452,1.2522,-0.2192,0.4988,0,0,1,0,0,2745.76,8836,5289827453.44,110.25,269.6872,9.6954,11.1945,8.5024,106,1.9,8,32731.2,7268.8,6074.4,0
1,299.6,310.1,1357,48.7,96,0,0,0,0,0,0,66085.9,10.5,0.0707,0.5021,4675.2,213.1116,0,0,0,0,0,0,15101.87,6344246.4,6344246.4,1008.0,14248.5,0,0,-1.0139,0.874,0.6003,-0.1877,0.4988,0,0,1,0,0,2371.69,9216,4367346178.81,110.25,257.0718,9.798,11.0987,8.4502,104,1.9,-23,26085.9,13914.1,7324.8,0
0,299.6,310.2,1743,24.8,99,0,0,0,0,0,0,43226.4,10.6,0.0568,0.248,2455.2,139.3501,0,0,0,0,0,0,7692.96,4279413.6,4279413.6,1049.4,18475.8,1,0,1.1391,-1.5234,-1.6424,-0.1406,0.5987,0,0,0,0,0,615.04,9801,1868521656.96,112.36,207.9096,9.9499,10.6742,7.8064,101,2.0,363,3226.4,36773.6,8544.8,0
0,299.7,310.3,1495,43.1,101,0,0,0,0,0,0,64434.5,10.6,0.0675,0.4225,4353.1,207.6523,0,0,0,0,0,0,13373.93,6507884.5,6507884.5,1070.6,15847.0,1,0,-0.2442,0.3123,0.4383,-0.1092,0.5987,0,0,0,0,0,1857.61,10201,4151804790.25,112.36,253.8395,10.0499,11.0734,8.3789,99,2.0,115,24434.5,15565.5,6646.9,0
0,299.8,310.4,1698,28.3,103,0,0,0,0,0,0,48053.4,10.6,0.0606,0.2721,2914.9,154.8112,0,0,0,0,0,0,8784.32,4949500.2,4949500.2,1091.8,17998.8,1,0,0.8881,-1.1723,-1.1688,-0.0778,0.5987,0,0,0,0,0,800.89,10609,2309129251.56,112.36,219.2109,10.1489,10.7801,7.9779,97,2.0,318,8053.4,31946.6,8085.1,0
1,299.7,310.4,1410,44.5,105,0,0,0,0,0,0,62745.0,10.7,0.0744,0.4198,4672.5,202.1424,0,0,0,0,0,0,13812.8,6588225.0,6588225.0,1123.5,15087.0,0,0,-0.7183,0.4527,0.2725,-0.0464,0.6986,0,0,0,0,0,1980.25,11025,3936935025.0,114.49,250.4895,10.247,11.0469,8.4497,95,2.1,30,22745.0,17255.0,7327.5,0
0,299.7,310.4,1614,36.2,108,0,0,0,0,0,0,58426.8,10.7,0.0669,0.3321,3909.6,188.2307,0,0,0,0,0,0,11236.48,6310094.4,6310094.4,1155.6,17269.8,1,0,0.4196,-0.3799,-0.1511,0.0008,0.6986,0,0,0,0,0,1310.44,11664,3413690958.24,114.49,241.7164,10.3923,10.9755,8.2714,92,2.1,234,18426.8,21573.2,7090.4,0
1,299.8,310.5,1375,53.9,110,0,0,0,0,0,0,74112.5,10.7,0.0799,0.4856,5929.0,238.6876,0,0,0,0,0,0,16735.95,8152375.0,8152375.0,1177.0,14712.5,0,0,-0.9135,1.3956,1.3877,0.0322,0.6986,0,0,1,0,0,2905.21,12100,5492662656.25,114.49,272.2361,10.4881,11.2134,8.6878,90,2.1,-5,34112.5,5887.5,6071.0,0
1,299.8,310.6,1574,31.8,113,0,0,0,0,0,0,50053.2,10.8,0.0717,0.2789,3593.4,161.15,0,0,0,0,0,0,9877.08,5656011.6,5656011.6,1220.4,16999.2,0,0,0.1965,-0.8212,-0.9726,0.0793,0.7985,0,0,0,0,0,1011.24,12769,2505322830.24,116.64,223.7257,10.6301,10.8209,8.1871,87,2.2,194,10053.2,29946.8,8406.6,0
2,299.8,310.6,1423,44.6,116,0,0,0,0,0,0,63465.8,10.8,0.0815,0.3812,5173.6,204.3329,0,0,0,0,0,0,13852.76,7362032.8,7362032.8,1252.8,15368.4,0,1,-0.6458,0.4627,0.3432,0.1264,0.7985,0,0,0,0,0,1989.16,13456,4027907769.64,116.64,251.9242,10.7703,11.0583,8.5515,84,2.2,43,23465.8,16534.2,7826.4,0
1,299.8,310.6,1694,31.3,121,0,0,0,0,0,0,53022.2,10.8,0.0714,0.2566,3787.3,170.709,0,0,0,0,0,0,9721.78,6415686.2,6415686.2,1306.8,18295.2,0,0,0.8658,-0.8714,-0.6813,0.205,0.7985,0,0,0,0,0,979.69,14641,2811353692.84,116.64,230.2655,11.0,10.8785,8.2397,79,2.2,314,13022.2,26977.8,8212.7,0
0,299.8,310.6,1707,32.5,124,0,0,0,0,0,0,55477.5,10.8,0.0726,0.26,4030.0,178.614,0,0,0,0,0,0,10094.5,6879210.0,6879210.0,1339.2,18435.6,1,0,0.9383,-0.751,-0.4405,0.2521,0.7985,0,0,0,0,0,1056.25,15376,3077753006.25,116.64,235.5366,11.1355,10.9238,8.3018,76,2.2,327,15477.5,24522.5,6970.0,0
1,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,61388.0,10.8,0.0845,0.3244,5191.2,197.7069,0,0,0,0,0,0,12792.6,7734888.0,7734888.0,1360.8,16092.0,0,0,-0.2721,0.1217,0.1394,0.2835,0.7985,0,0,0,0,0,1697.44,15876,3768486544.0,116.64,247.766,11.225,11.025,8.5549,74,2.2,110,21388.0,18612.0,6808.8,0
0,299.7,310.6,1675,31.3,129,0,0,0,0,0,0,52427.5,10.9,0.077,0.2408,4037.7,168.7943,0,0,0,0,0,0,9721.78,6763147.5,6763147.5,1406.1,18257.5,1,0,0.7598,-0.8714,-0.7397,0.3307,0.8984,0,0,0,0,0,979.69,16641,2748642756.25,118.81,228.9705,11.3578,10.8672,8.3037,71,2.3,295,12427.5,27572.5,6962.3,0
1,299.7,310.5,1492,39.3,131,0,0,0,0,0,0,58635.6,10.8,0.0877,0.2977,5148.3,188.8425,0,0,0,0,0,0,12202.65,7681263.6,7681263.6,1414.8,16113.6,0,0,-0.2609,-0.0689,-0.1306,0.3621,0.7985,0,0,0,0,0,1544.49,17161,3438133587.36,116.64,242.1479,11.4455,10.9791,8.5466,69,2.2,112,18635.6,21364.4,6851.7,0
1,299.7,310.5,1594,35.4,134,0,0,0,0,0,0,56427.6,10.8,0.084,0.2622,4743.6,181.7314,0,0,0,0,0,0,10991.7,7561298.4,7561298.4,1447.2,17215.2,0,0,0.308,-0.4601,-0.3472,0.4092,0.7985,0,0,0,0,0,1253.16,17956,3184074041.76,116.64,237.5449,11.5758,10.9407,8.4648,66,2.2,214,16427.6,23572.4,7256.4,0
0,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,56202.0,10.9,0.0926,0.2754,5206.0,180.9466,0,0,0,0,0,0,11802.8,7699674.0,7699674.0,1493.3,16121.1,1,0,-0.3334,-0.1993,-0.3694,0.4564,0.8984,0,0,0,0,0,1444.0,18769,3158664804.0,118.81,237.0696,11.7047,10.9367,8.5578,63,2.3,99,16202.0,23798.0,5794.0,0
1,299.7,310.6,1572,38.0,139,0,0,0,0,0,0,59736.0,10.9,0.0884,0.2714,5282.0,192.3245,0,0,0,0,0,0,11802.8,8303304.0,8303304.0,1515.1,17134.8,0,0,0.1853,-0.1993,-0.0227,0.4878,0.8984,0,0,0,0,0,1444.0,19321,3568389696.0,118.81,244.4095,11.7898,10.9977,8.5722,61,2.3,192,19736.0,20264.0,6718.0,0
0,299.7,310.6,1616,35.1,142,0,0,0,0,0,0,56721.6,10.9,0.0878,0.2455,4984.2,182.6194,0,0,0,0,0,0,10902.06,8054467.2,8054467.2,1547.8,17614.4,1,0,0.4307,-0.4902,-0.3184,0.5349,0.8984,0,0,0,0,0,1232.01,20164,3217339906.56,118.81,238.163,11.9164,10.9459,8.5142,58,2.3,236,16721.6,23278.4,6015.8,0
0,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,45335.7,10.9,0.0829,0.18,3758.4,145.9617,0,0,0,0,0,0,8106.66,6528340.8,6528340.8,1569.6,18933.3,1,0,1.1056,-1.393,-1.4354,0.5663,0.8984,0,0,0,0,0,681.21,20736,2055325694.49,118.81,212.9218,12.0,10.7219,8.232,56,2.3,357,5335.7,34664.3,7241.6,0
1,299.7,310.7,1498,37.8,146,0,0,0,0,0,0,56624.4,11.0,0.0974,0.2571,5518.8,182.2478,0,0,0,0,0,0,11744.46,8267162.4,8267162.4,1606.0,16478.0,0,0,-0.2274,-0.2194,-0.3279,0.5977,0.9983,0,0,0,0,0,1428.84,21316,3206322675.36,121.0,237.9588,12.083,10.9442,8.6161,54,2.4,118,16624.4,23375.6,6481.2,0
0,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,57634.2,11.0,0.0907,0.234,5229.9,185.5576,0,0,0,0,0,0,10902.06,8587495.8,8587495.8,1639.0,18062.0,1,0,0.5758,-0.4902,-0.2289,0.6449,0.9983,0,0,0,0,0,1232.01,22201,3321701009.64,121.0,240.0712,12.2066,10.9619,8.5623,51,2.4,262,17634.2,22365.8,5770.1,0
1,299.6,310.6,1633,34.2,151,0,0,0,0,0,0,55848.6,11.0,0.0924,0.225,5164.2,179.8088,0,0,0,0,0,0,10622.52,8433138.6,8433138.6,1661.0,17963.0,0,0,0.5256,-0.5805,-0.4041,0.6763,0.9983,0,0,0,0,0,1169.64,22801,3119066121.96,121.0,236.3231,12.2882,10.9304,8.5497,49,2.4,253,15848.6,24151.4,6835.8,0
0,299.8,310.8,1409,51.9,154,0,0,0,0,0,0,73127.1,11.0,0.1092,0.3348,7992.6,235.2867,0,0,0,0,0,0,16130.52,11261573.4,11261573.4,1694.0,15499.0,1,0,-0.7239,1.195,1.2911,0.7234,0.9983,0,0,0,0,0,2693.61,23716,5347572754.41,121.0,270.4202,12.4097,11.2,8.9864,46,2.4,29,33127.1,6872.9,3007.4,0
1,299.8,310.8,1463,43.5,156,0,0,0,0,0,0,63640.5,11.0,0.1066,0.2771,6786.0,204.7635,0,0,0,0,0,0,13519.8,9927918.0,9927918.0,1716.0,16093.0,0,0,-0.4227,0.3524,0.3604,0.7548,0.9983,0,0,0,0,0,1892.25,24336,4050113240.25,121.0,252.2707,12.49,11.061,8.8228,44,2.4,83,23640.5,16359.5,5214.0,0
0,299.8,310.8,1376,48.6,159,0,0,0,0,0,0,66873.6,11.0,0.1155,0.3038,7727.4,215.166,0,0,0,0,0,0,15104.88,10632902.4,10632902.4,1749.0,15136.0,1,0,-0.9079,0.864,0.6776,0.802,0.9983,0,0,1,0,0,2361.96,25281,4472078376.96,121.0,258.5993,12.6095,11.1106,8.9527,41,2.4,-4,26873.6,13126.4,3272.6,0
0,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,50006.6,11.0,0.1036,0.1988,5184.2,160.8964,0,0,0,0,0,0,10007.76,8051062.6,8051062.6,1771.0,17083.0,1,0,0.0793,-0.7811,-0.9772,0.8334,0.9983,0,0,0,0,0,1036.84,25921,2500660043.56,121.0,223.6216,12.6886,10.8199,8.5536,39,2.4,173,10006.6,29993.4,5815.8,0
1,299.8,310.8,1530,35.2,163,0,0,0,0,0,0,53856.0,11.0,0.1065,0.2146,5737.6,173.2819,0,0,0,0,0,0,10940.16,8778528.0,8778528.0,1793.0,16830.0,0,0,-0.049,-0.4802,-0.5995,0.8648,0.9983,0,0,0,0,0,1239.04,26569,2900468736.0,121.0,232.069,12.7671,10.8941,8.655,37,2.4,150,13856.0,26144.0,6262.4,0
0,299.8,310.9,1545,40.7,166,0,0,0,0,0,0,62881.5,11.1,0.1074,0.2437,6756.2,202.2564,0,0,0,0,0,0,12653.63,10438329.0,10438329.0,1842.6,17149.5,1,0,0.0347,0.0715,0.2859,0.9119,1.0982,0,0,0,0,0,1656.49,27556,3954083042.25,123.21,250.7618,12.8841,11.049,8.8184,34,2.5,165,22881.5,17118.5,4243.8,0
2,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,67354.4,11.1,0.1176,0.2793,7929.6,216.6433,0,0,0,0,0,0,14674.48,11315539.2,11315539.2,1864.8,15839.7,0,1,-0.6235,0.7236,0.7247,0.9434,1.0982,0,0,0,0,0,2227.84,28224,4536615199.36,123.21,259.5273,12.9615,11.1177,8.9785,32,2.5,47,27354.4,12645.6,5070.4,0
0,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,66021.2,11.0,0.1338,0.2937,8840.3,212.3551,0,0,0,0,0,0,15886.99,11421667.6,11421667.6,1903.0,14212.0,1,0,-1.3765,1.1148,0.5939,1.0219,0.9983,0,0,1,0,0,2611.21,29929,4358798849.44,121.0,256.9459,13.1529,11.0977,9.0872,27,2.4,-88,26021.2,13978.8,2159.7,0
0,299.8,310.9,2084,17.6,175,0,0,0,0,0,0,36678.4,11.1,0.0839,0.1,3080.0,117.9749,0,1,0,0,1,0,5471.84,6418720.0,6418720.0,1942.5,23132.4,1,0,3.0411,-2.2457,-2.2848,1.0533,1.0982,0,0,0,0,1,309.76,30625,1345305026.56,123.21,191.5161,13.2288,10.51,8.033,25,2.5,704,-3321.6,43321.6,7920.0,1
0,299.9,311.0,1747,27.6,177,0,0,0,0,0,0,48217.2,11.1,0.1013,0.1551,4885.2,155.0392,0,0,0,0,0,0,8583.6,8534444.4,8534444.4,1964.7,19391.7,1,0,1.1614,-1.2426,-1.1527,1.0848,1.0982,0,0,0,0,0,761.76,31329,2324898375.84,123.21,219.5842,13.3041,10.7835,8.4942,23,2.5,367,8217.2,31782.8,6114.8,0
0,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,68115.0,11.1,0.1255,0.2656,8556.2,218.9489,0,0,0,0,0,0,14870.58,12192585.0,12192585.0,1986.9,15817.5,1,0,-0.6346,0.7837,0.7994,1.1162,1.0982,0,0,0,0,0,2284.84,32041,4639653225.0,123.21,260.9885,13.3791,11.129,9.0545,21,2.5,45,28115.0,11885.0,2443.8,0
0,300.0,311.0,1637,33.6,181,0,0,0,0,0,0,55003.2,11.0,0.1105,0.1846,6081.6,176.8592,0,0,0,0,0,0,10449.6,9955579.2,9955579.2,1991.0,18007.0,1,0,0.5479,-0.6407,-0.487,1.1476,0.9983,0,0,0,0,0,1128.96,32761,3025352010.24,121.0,234.5276,13.4536,10.9152,8.7132,19,2.4,257,15003.2,24996.8,4918.4,0
1,300.1,311.1,1616,35.2,183,0,0,0,0,0,0,56883.2,11.0,0.1132,0.1913,6441.6,182.8454,0,0,0,0,0,0,10950.72,10409625.6,10409625.6,2013.0,17776.0,0,0,0.4307,-0.4802,-0.3026,1.179,0.9983,0,0,0,0,0,1239.04,33489,3235698442.24,121.0,238.502,13.5277,10.9488,8.7707,17,2.4,236,16883.2,23116.8,5558.4,0
0,300.1,311.1,1619,33.4,186,0,0,0,0,0,0,54074.6,11.0,0.1148,0.1786,6212.4,173.8174,0,0,0,0,0,0,10390.74,10057875.6,10057875.6,2046.0,17809.0,1,0,0.4475,-0.6607,-0.5781,1.2261,0.9983,0,0,0,0,0,1115.56,34596,2924062365.16,121.0,232.5395,13.6382,10.8981,8.7345,14,2.4,239,14074.6,25925.4,4787.6,0
0,300.1,311.2,1489,39.1,188,0,0,0,0,0,0,58219.9,11.1,0.1262,0.2069,7350.8,187.0819,0,0,0,0,0,0,12167.92,10945341.2,10945341.2,2086.8,16527.9,1,0,-0.2776,-0.089,-0.1714,1.2576,1.0982,0,0,0,0,0,1528.81,35344,3389556756.01,123.21,241.288,13.7113,10.972,8.9027,12,2.5,109,18219.9,21780.1,3649.2,0
1,300.1,311.2,1452,42.4,190,0,0,0,0,0,0,61564.8,11.1,0.1308,0.222,8056.0,197.8303,0,0,0,0,0,0,13194.88,11697312.0,11697312.0,2109.0,16117.2,0,0,-0.484,0.2421,0.1567,1.289,1.0982,0,0,0,0,0,1797.76,36100,3790224599.04,123.21,248.1226,13.784,11.0279,8.9943,10,2.5,72,21564.8,18435.2,3944.0,0
1,300.1,311.3,1495,41.0,193,0,0,0,0,0,0,61295.0,11.2,0.129,0.2113,7913.0,196.9001,0,0,0,0,0,0,12763.3,11829935.0,11829935.0,2161.6,16744.0,0,0,-0.2442,0.1016,0.1303,1.3361,1.1981,0,0,0,0,0,1681.0,37249,3757077025.0,125.44,247.5783,13.8924,11.0235,8.9764,7,2.6,115,21295.0,18705.0,4087.0,0
1,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,56651.9,11.2,0.1373,0.2015,7781.2,181.9265,0,0,0,0,0,0,12362.58,11103772.4,11103772.4,2195.2,15982.4,0,0,-0.6235,-0.0288,-0.3252,1.3832,1.1981,0,0,0,0,0,1576.09,38416,3209437773.61,125.44,238.0166,14.0,10.9447,8.9596,4,2.6,47,16651.9,23348.1,4218.8,0
0,300.1,311.4,1572,36.2,199,0,0,0,0,0,0,56906.4,11.3,0.1265,0.181,7203.8,182.7437,0,0,0,0,0,0,11272.68,11324373.6,11324373.6,2248.7,17763.6,1,0,0.1853,-0.3799,-0.3003,1.4304,1.298,0,0,0,0,0,1310.44,39601,3238338360.96,127.69,238.5506,14.1067,10.9492,8.8825,1,2.7,192,16906.4,23093.6,3796.2,0
0,300.1,311.3,1547,40.0,201,0,0,0,0,0,0,61880.0,11.2,0.1298,0.198,8040.0,198.7793,0,0,0,1,0,0,12452.0,12437880.0,12437880.0,2251.2,17326.4,1,0,0.0459,0.0013,0.1877,1.4618,1.1981,1,0,0,0,0,1600.0,40401,3829134400.0,125.44,248.7569,14.1774,11.033,8.9923,-1,2.6,167,21880.0,18120.0,2960.0,1
1,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,65087.0,11.3,0.1512,0.2377,9845.5,209.0141,0,0,0,1,0,0,15102.9,13212661.0,13212661.0,2293.9,15164.6,0,0,-1.0976,0.854,0.5023,1.4932,1.298,1,0,1,0,0,2352.25,41209,4236317569.0,127.69,255.1215,14.2478,11.0835,9.1949,-3,2.7,-38,25087.0,14913.0,2154.5,1
0,300.0,311.2,1351,44.1,206,0,0,0,0,0,0,59579.1,11.2,0.1524,0.213,9084.6,191.4496,0,0,0,1,0,0,13723.92,12273294.6,12273294.6,2307.2,15131.2,1,0,-1.0474,0.4126,-0.0381,1.5403,1.1981,1,0,1,0,0,1944.81,42436,3549669156.81,125.44,244.0883,14.3527,10.9951,9.1144,-6,2.6,-29,19579.1,20420.9,1915.4,1
0,300.0,311.3,1407,47.3,208,0,0,0,0,0,0,66551.1,11.3,0.1477,0.2263,9838.4,213.7845,0,0,0,1,0,0,14724.49,13842628.8,13842628.8,2350.4,15899.1,1,0,-0.735,0.7336,0.6459,1.5718,1.298,1,0,0,0,0,2237.29,43264,4429048911.21,127.69,257.975,14.4222,11.1057,9.1942,-8,2.7,27,26551.1,13448.9,1161.6,1
1,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,46935.0,11.3,0.1332,0.1412,6258.0,150.7225,0,0,0,1,0,0,9279.72,9856350.0,9856350.0,2373.0,17797.5,0,0,0.202,-1.0219,-1.2785,1.6032,1.298,1,0,0,0,0,888.04,44100,2202894225.0,127.69,216.6449,14.4914,10.7565,8.7418,-10,2.7,195,6935.0,33065.0,5742.0,1
1,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,43163.1,11.4,0.1189,0.1126,5133.3,138.6098,0,0,0,1,0,0,7504.74,9193740.3,9193740.3,2428.2,20417.4,0,0,1.4068,-1.5936,-1.6486,1.6503,1.3978,1,0,0,0,0,580.81,45369,1863053201.61,129.96,207.7573,14.5945,10.6728,8.5437,-13,2.8,411,3163.1,36836.9,6866.7,1
1,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,49068.0,11.4,0.1276,0.1336,6264.0,157.5723,0,0,0,1,0,0,9030.6,10598688.0,10598688.0,2462.4,19288.8,0,0,0.8546,-1.1021,-1.0693,1.6974,1.3978,1,0,0,0,0,841.0,46656,2407668624.0,129.96,221.513,14.6969,10.801,8.7427,-16,2.8,312,9068.0,30932.0,5736.0,1
0,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,52124.6,11.4,0.0,31.9,0.0,167.3879,0,0,0,0,0,0,9933.66,0.0,0.0,0.0,18627.6,1,0,0.5311,-0.8112,-0.7694,-1.6959,1.3978,0,0,0,0,0,1017.61,0,2716973925.16,129.96,228.3081,0.0,10.8614,0.0,200,2.8,254,12124.6,27875.4,11000.0,0
1,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,43431.2,11.4,0.0011,7.7667,46.6,139.4708,0,0,0,0,0,0,7255.62,86862.4,86862.4,22.8,21249.6,0,0,1.814,-1.6739,-1.6223,-1.6645,1.3978,0,0,0,0,0,542.89,4,1886269133.44,129.96,208.4015,1.4142,10.679,3.8628,198,2.8,484,3431.2,36568.8,11953.4,0
0,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,53424.0,11.4,0.0031,5.6,168.0,171.5607,0,0,0,0,0,0,10463.04,267120.0,267120.0,57.0,18126.0,1,0,0.2857,-0.6407,-0.6419,-1.6173,1.3978,0,0,0,0,0,1128.96,25,2854123776.0,129.96,231.1363,2.2361,10.886,5.1299,195,2.8,210,13424.0,26576.0,10832.0,0
1,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,63802.4,11.4,0.0051,5.7625,322.7,204.8889,0,0,0,0,0,0,14355.54,446616.8,446616.8,79.8,15777.6,0,0,-0.8633,0.6132,0.3763,-1.5859,1.3978,0,0,1,0,0,2125.21,49,4070746245.76,129.96,252.5914,2.6458,11.0636,5.7798,193,2.8,4,23802.4,16197.6,11677.3,0
1,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,83553.6,11.4,0.0074,5.6182,618.0,268.316,0,1,0,0,0,0,19244.52,835536.0,835536.0,114.0,15412.8,0,0,-1.0418,2.1881,2.314,-1.5388,1.3978,0,1,1,0,1,3819.24,100,6981204072.96,129.96,289.0564,3.1623,11.3333,6.4281,190,2.8,-28,43553.6,-3553.6,11382.0,1
